timestamp, name, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/04/28 14:35:19.774, NVIDIA A40, 229.03 W, 50, 92 %, 44567 MiB
2026/04/28 14:35:19.774, NVIDIA A40, 228.88 W, 46, 96 %, 44567 MiB
2026/04/28 14:35:24.774, NVIDIA A40, 172.49 W, 48, 71 %, 44567 MiB
2026/04/28 14:35:24.774, NVIDIA A40, 162.19 W, 46, 75 %, 44567 MiB
2026/04/28 14:35:29.775, NVIDIA A40, 230.52 W, 52, 92 %, 44567 MiB
2026/04/28 14:35:29.775, NVIDIA A40, 231.94 W, 49, 92 %, 44567 MiB
2026/04/28 14:35:34.775, NVIDIA A40, 227.44 W, 53, 91 %, 44567 MiB
2026/04/28 14:35:34.775, NVIDIA A40, 233.66 W, 51, 92 %, 44567 MiB
2026/04/28 14:35:39.776, NVIDIA A40, 225.53 W, 54, 91 %, 44567 MiB
2026/04/28 14:35:39.776, NVIDIA A40, 223.73 W, 51, 93 %, 44567 MiB
2026/04/28 14:35:44.776, NVIDIA A40, 225.40 W, 55, 90 %, 44567 MiB
2026/04/28 14:35:44.776, NVIDIA A40, 222.04 W, 52, 89 %, 44567 MiB
2026/04/28 14:35:49.777, NVIDIA A40, 167.35 W, 54, 72 %, 44567 MiB
2026/04/28 14:35:49.777, NVIDIA A40, 156.15 W, 51, 69 %, 44567 MiB
2026/04/28 14:35:54.777, NVIDIA A40, 228.68 W, 57, 93 %, 44567 MiB
2026/04/28 14:35:54.777, NVIDIA A40, 226.24 W, 53, 95 %, 44567 MiB
2026/04/28 14:35:59.778, NVIDIA A40, 233.49 W, 58, 92 %, 44567 MiB
2026/04/28 14:35:59.778, NVIDIA A40, 234.45 W, 55, 90 %, 44567 MiB
2026/04/28 14:36:04.778, NVIDIA A40, 232.88 W, 58, 96 %, 44567 MiB
2026/04/28 14:36:04.778, NVIDIA A40, 234.05 W, 55, 95 %, 44567 MiB
2026/04/28 14:36:09.779, NVIDIA A40, 237.58 W, 59, 96 %, 44567 MiB
2026/04/28 14:36:09.779, NVIDIA A40, 232.71 W, 57, 96 %, 44567 MiB
2026/04/28 14:36:14.779, NVIDIA A40, 168.11 W, 58, 77 %, 44567 MiB
2026/04/28 14:36:14.779, NVIDIA A40, 168.46 W, 56, 74 %, 44567 MiB
2026/04/28 14:36:19.780, NVIDIA A40, 235.11 W, 60, 92 %, 44567 MiB
2026/04/28 14:36:19.780, NVIDIA A40, 238.98 W, 58, 86 %, 44567 MiB
2026/04/28 14:36:24.780, NVIDIA A40, 235.97 W, 62, 91 %, 44567 MiB
2026/04/28 14:36:24.780, NVIDIA A40, 235.14 W, 59, 91 %, 44567 MiB
2026/04/28 14:36:29.781, NVIDIA A40, 235.79 W, 62, 92 %, 44567 MiB
2026/04/28 14:36:29.781, NVIDIA A40, 234.23 W, 59, 93 %, 44567 MiB
2026/04/28 14:36:34.781, NVIDIA A40, 241.92 W, 63, 92 %, 44567 MiB
2026/04/28 14:36:34.781, NVIDIA A40, 239.17 W, 60, 92 %, 44567 MiB
2026/04/28 14:36:39.782, NVIDIA A40, 172.60 W, 61, 73 %, 44567 MiB
2026/04/28 14:36:39.782, NVIDIA A40, 161.18 W, 59, 72 %, 44567 MiB
2026/04/28 14:36:44.782, NVIDIA A40, 239.18 W, 64, 92 %, 44567 MiB
2026/04/28 14:36:44.782, NVIDIA A40, 238.29 W, 61, 92 %, 44567 MiB
2026/04/28 14:36:49.783, NVIDIA A40, 231.09 W, 64, 92 %, 44567 MiB
2026/04/28 14:36:49.783, NVIDIA A40, 230.18 W, 62, 93 %, 44567 MiB
2026/04/28 14:36:54.783, NVIDIA A40, 242.77 W, 64, 92 %, 44567 MiB
2026/04/28 14:36:54.783, NVIDIA A40, 240.74 W, 61, 92 %, 44567 MiB
2026/04/28 14:36:59.784, NVIDIA A40, 241.69 W, 65, 93 %, 44567 MiB
2026/04/28 14:36:59.784, NVIDIA A40, 238.88 W, 62, 92 %, 44567 MiB
2026/04/28 14:37:04.784, NVIDIA A40, 172.66 W, 63, 66 %, 44567 MiB
2026/04/28 14:37:04.785, NVIDIA A40, 172.13 W, 60, 71 %, 44567 MiB
